customer_id,nama_pemilik,no_telepon,alamat,kecamatan,kota,kode_pos,car_id,nopol,model,varian,tahun,bahan_bakar,penggerak,transmisi,jenis_oli,interval_oli_km,segmen_pemakaian_asli,km_per_bulan
CUST0444,Mega Panjaitan,089632381823,Jl. Krakatau No. 109,Medan Petisah,Medan,20111,CAR0444,BK 7217 CH,Avanza,1.5 G,2021,Bensin,FWD,AT,Semi-Sintetik,7000,Weekend Warrior,1274.8
CUST0445,Ayu Ginting,081361362575,"Komp. Citra Garden Blok C8, Jl. Dr. Mansyur",Medan Marelan,Medan,20255,CAR0445,BK 1202 GC,Innova Reborn,2.0 G Bensin,2025,Bensin,RWD,AT,Semi-Sintetik,7000,Light Commuter,1007.2
CUST0446,Edy Wibowo,085144011580,"Komp. Citra Garden Blok B5, Jl. Ringroad",Medan Labuhan,Medan,20252,CAR0446,BK 3849 CP,Avanza,1.5 G,2021,Bensin,FWD,MT,Semi-Sintetik,7000,Light Commuter,1675.5
CUST0447,Erlina Santoso,082226586191,Jl. Bromo No. 95,Medan Petisah,Medan,20111,CAR0447,BK 8842 WF,Raize,1.0 Turbo,2025,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,361.1
CUST0448,Frans Wibowo,085128959777,"Komp. Tasbih Blok E20, Jl. Cemara",Medan Deli,Medan,20241,CAR0448,BK 8670 FA,Innova Zenix,2.0 HV,2021,Hybrid,FWD,CVT,Full-Sintetik,10000,Weekend Warrior,987.7
CUST0449,Fitri Harahap,083868351230,Jl. Jamin Ginting No. 154,Medan Perjuangan,Medan,20233,CAR0449,BK 2014 GB,Vios,1.5 G,2017,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,3591.7
CUST0450,Dimas Nugroho,082155383428,"Perumahan J City Blok D5, Jl. Jamin Ginting",Medan Petisah,Medan,20111,CAR0450,BK 7632 LC,Vios,1.5 G,2018,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,2767.2
CUST0451,Hadi Halim,081250139224,"Komp. Royal Sumatra Blok B22, Jl. Kapten Muslim",Medan Baru,Medan,20153,CAR0451,BK 7435 TG,Avanza,1.5 G,2023,Bensin,FWD,MT,Semi-Sintetik,7000,Heavy Daily,2052.3
CUST0452,Yuni Nasution,085158527511,"Komp. Cemara Asri Blok G20, Jl. Glugur",Medan Timur,Medan,20231,CAR0452,BK 8046 WV,Avanza,1.5 G,2022,Bensin,FWD,AT,Semi-Sintetik,7000,Heavy Daily,3458.9
CUST0453,Tiur Pratama,082129973023,"Komp. Tasbih Blok C23, Jl. Ringroad",Medan Marelan,Medan,20255,CAR0453,BK 1408 XV,Agya,1.2 G,2020,Bensin,FWD,MT,Mineral,4500,Light Commuter,1037.6
CUST0454,Togar Ginting,085277095920,Jl. Bromo No. 98,Medan Perjuangan,Medan,20233,CAR0454,BK 9920 WV,Avanza,1.5 Veloz,2016,Bensin,FWD,MT,Full-Sintetik,9500,Heavy Daily,1876.9
CUST0455,Dedi Daulay,085296802162,"Komp. Royal Sumatra Blok B3, Jl. Bromo",Medan Timur,Medan,20231,CAR0455,BK 1184 GZ,Avanza,1.5 G,2023,Bensin,FWD,MT,Semi-Sintetik,7000,Heavy Daily,2627.0
CUST0456,Taufik Dalimunthe,089629922758,"Komp. Cemara Asri Blok F9, Jl. Denai",Medan Sunggal,Medan,20128,CAR0456,BK 8630 CA,Fortuner,2.4 VRZ 4x2,2019,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,837.9
CUST0457,Maruli Setiawan,085226801212,Jl. Pancing No. 76,Medan Helvetia,Medan,20124,CAR0457,BK 9232 BH,Veloz,1.5 Q CVT,2022,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,3453.3
CUST0458,Sari Santoso,085252766691,"Komp. Tasbih Blok E24, Jl. AH Nasution",Medan Barat,Medan,20231,CAR0458,BK 9484 FB,Innova Reborn,2.4 V Diesel,2024,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,653.7
CUST0459,Frans Pohan,085139808116,"Komp. Royal Sumatra Blok E6, Jl. Sisingamangaraja",Medan Barat,Medan,20231,CAR0459,BK 2614 EU,Innova Reborn,2.0 G Bensin,2023,Bensin,RWD,AT,Semi-Sintetik,7000,Light Commuter,995.8
CUST0460,Nurul Hutabarat,089621204840,"Perumahan J City Blok A21, Jl. Bromo",Medan Kota,Medan,20212,CAR0460,BK 2895 HG,Innova Reborn,2.4 V Diesel,2023,Diesel,RWD,AT,Full-Sintetik,6000,Heavy Daily,3184.3
CUST0461,Ayu Nugroho,081115111641,Jl. Sisingamangaraja No. 94,Medan Kota,Medan,20212,CAR0461,BK 2293 ZE,Avanza,1.3 E,2017,Bensin,RWD,MT,Semi-Sintetik,7000,Light Commuter,835.3
CUST0462,Wati Nasution,081234408442,"Komp. Royal Sumatra Blok F2, Jl. Kapten Muslim",Medan Selayang,Medan,20131,CAR0462,BK 9930 HT,Avanza,1.3 E,2019,Bensin,RWD,MT,Semi-Sintetik,7000,Light Commuter,664.5
CUST0463,Dimas Wijaya,082210072485,Jl. Pancing No. 89,Medan Marelan,Medan,20255,CAR0463,BK 1310 MY,Avanza,1.5 G,2025,Bensin,FWD,AT,Semi-Sintetik,7000,Light Commuter,935.8
CUST0464,Hendra Nasution,081286701512,Jl. Bromo No. 116,Medan Timur,Medan,20231,CAR0464,BK 3329 BW,Hilux,2.4 D-Cab 4x4,2023,Diesel,4x4,AT,Full-Sintetik,6000,Heavy Daily,2163.1
CUST0465,Hendra Daulay,089622821492,Jl. Iskandar Muda No. 150,Medan Baru,Medan,20153,CAR0465,BK 8770 JF,Innova Reborn,2.4 V Diesel,2018,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,523.7
CUST0466,Rendi Tarigan,081282196436,"Perumahan J City Blok E6, Jl. Menteng",Medan Selayang,Medan,20131,CAR0466,BK 7297 DP,Avanza,1.5 G,2020,Bensin,FWD,AT,Semi-Sintetik,7000,Light Commuter,1378.6
CUST0467,Dimas Hasibuan,082213612151,Jl. Halat No. 91,Medan Helvetia,Medan,20124,CAR0467,BK 9497 PL,Avanza,1.5 Veloz,2024,Bensin,FWD,AT,Full-Sintetik,9500,Light Commuter,1170.9
CUST0468,Siti Panjaitan,082183355423,Jl. Brigjen Katamso No. 7,Medan Baru,Medan,20153,CAR0468,BK 9084 GT,Raize,1.0 Turbo,2023,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,2439.0
CUST0469,Rina Rangkuti,081322896179,"Perumahan J City Blok E1, Jl. Pancing",Medan Petisah,Medan,20111,CAR0469,BK 2784 LY,Calya,1.2 G,2018,Bensin,FWD,AT,Mineral,4500,Light Commuter,649.4
CUST0470,Ayu Nugroho,085233115994,Jl. Iskandar Muda No. 141,Medan Maimun,Medan,20151,CAR0470,BK 6493 UF,Innova Zenix,2.0 HV,2023,Hybrid,FWD,CVT,Full-Sintetik,10000,Heavy Daily,3834.4
CUST0471,Iwan Hasibuan,082293038314,Jl. Halat No. 162,Medan Johor,Medan,20144,CAR0471,BK 8773 HM,Avanza,1.3 E,2017,Bensin,RWD,AT,Semi-Sintetik,7000,Weekend Warrior,1480.4
CUST0472,Frans Sitorus,081229031985,Jl. Iskandar Muda No. 157,Medan Tembung,Medan,20222,CAR0472,BK 9994 UJ,Rush,1.5 S TRD,2025,Bensin,RWD,AT,Semi-Sintetik,7000,Weekend Warrior,1996.9
CUST0473,Santi Susanto,082323178670,Jl. Ringroad No. 89,Medan Sunggal,Medan,20128,CAR0473,BK 8614 CZ,Avanza,1.3 E,2021,Bensin,RWD,MT,Semi-Sintetik,7000,Light Commuter,951.4
CUST0474,Budi Marpaung,082258528306,"Komp. Cemara Asri Blok E6, Jl. Sutomo",Medan Polonia,Medan,20157,CAR0474,BK 2989 NC,Avanza,1.3 E,2018,Bensin,RWD,MT,Semi-Sintetik,7000,Weekend Warrior,1567.1
CUST0475,Santi Wirawan,085327533656,Jl. Pemuda No. 121,Medan Maimun,Medan,20151,CAR0475,BK 2636 ZT,Avanza,1.5 G,2017,Bensin,FWD,MT,Semi-Sintetik,7000,Heavy Daily,2427.9
CUST0476,Bayu Sinaga,081356282478,"Komp. Cemara Asri Blok G8, Jl. Setia Budi",Medan Barat,Medan,20231,CAR0476,BK 8275 HG,Avanza,1.5 G,2017,Bensin,FWD,AT,Semi-Sintetik,7000,Light Commuter,894.6
CUST0477,Eko Batubara,089660667418,Jl. Sutomo No. 75,Medan Polonia,Medan,20157,CAR0477,BK 5694 PJ,Avanza,1.3 E,2025,Bensin,RWD,AT,Semi-Sintetik,7000,Weekend Warrior,1888.0
CUST0478,Hendra Pratama,085165118913,"Komp. Citra Garden Blok G15, Jl. Cemara",Medan Amplas,Medan,20148,CAR0478,BK 6214 FV,Avanza,1.3 E,2018,Bensin,RWD,AT,Semi-Sintetik,7000,Weekend Warrior,1558.5
CUST0479,Rendi Nasution,082282351790,"Komp. Tasbih Blok B17, Jl. HM Yamin",Medan Maimun,Medan,20151,CAR0479,BK 4473 RA,Yaris,1.5 S,2016,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,2097.8
CUST0480,Siti Pohan,081211295293,Jl. Krakatau No. 16,Medan Petisah,Medan,20111,CAR0480,BK 1136 BG,Avanza,1.5 Veloz,2016,Bensin,FWD,MT,Full-Sintetik,9500,Heavy Daily,2570.7
CUST0481,Wati Dalimunthe,082222619443,Jl. Krakatau No. 149,Medan Maimun,Medan,20151,CAR0481,BK 7024 MN,Calya,1.2 G,2016,Bensin,FWD,AT,Mineral,4500,Weekend Warrior,1472.7
CUST0482,Indah Susanto,083826165350,"Komp. Royal Sumatra Blok C28, Jl. William Iskandar",Medan Polonia,Medan,20157,CAR0482,BK 3253 KK,Calya,1.2 G,2021,Bensin,FWD,AT,Mineral,4500,Weekend Warrior,1482.7
CUST0483,Andi Pratama,081318472440,"Komp. Tasbih Blok A19, Jl. Sekip",Medan Polonia,Medan,20157,CAR0483,BK 7470 TV,Fortuner,2.4 VRZ 4x2,2019,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,1457.4
CUST0484,Wahyu Ginting,082265807483,Jl. Karya Wisata No. 136,Medan Denai,Medan,20227,CAR0484,BK 3206 HR,Innova Zenix,2.0 HV,2024,Hybrid,FWD,CVT,Full-Sintetik,10000,Light Commuter,1143.4
CUST0485,Ratna Panjaitan,089654728755,"Komp. Royal Sumatra Blok A28, Jl. Setia Budi",Medan Denai,Medan,20227,CAR0485,BK 9024 RA,Avanza,1.5 G,2021,Bensin,FWD,AT,Semi-Sintetik,7000,Light Commuter,728.3
CUST0486,Wati Harahap,082340201426,Jl. Sisingamangaraja No. 52,Medan Kota,Medan,20212,CAR0486,BK 8419 NF,Fortuner,2.4 VRZ 4x2,2016,Diesel,RWD,AT,Full-Sintetik,6000,Heavy Daily,2170.2
CUST0487,Hendra Saputra,085194315776,Jl. Sutomo No. 154,Medan Area,Medan,20214,CAR0487,BK 5278 PL,Fortuner,2.4 VRZ 4x2,2020,Diesel,RWD,AT,Full-Sintetik,6000,Heavy Daily,3065.0
CUST0488,Sari Rangkuti,081318721769,Jl. Krakatau No. 82,Medan Kota,Medan,20212,CAR0488,BK 3514 TH,Innova Zenix,2.0 HV,2016,Hybrid,FWD,CVT,Full-Sintetik,10000,Heavy Daily,1292.5
CUST0489,Rina Silalahi,081164382802,Jl. Denai No. 102,Medan Baru,Medan,20153,CAR0489,BK 5321 ZB,Agya,1.2 G,2018,Bensin,FWD,AT,Mineral,4500,Light Commuter,607.1
CUST0490,Edy Nasution,089653463474,Jl. Gatot Subroto No. 20,Medan Petisah,Medan,20111,CAR0490,BK 6453 KD,Avanza,1.5 G,2017,Bensin,FWD,AT,Semi-Sintetik,7000,Heavy Daily,3107.6
CUST0491,Reza Tarigan,081189478260,"Perumahan J City Blok B10, Jl. Bromo",Medan Selayang,Medan,20131,CAR0491,BK 4447 WR,Avanza,1.5 Veloz,2016,Bensin,FWD,AT,Full-Sintetik,9500,Heavy Daily,2125.8
CUST0492,Boy Manurung,085350607046,Jl. HM Yamin No. 35,Medan Amplas,Medan,20148,CAR0492,BK 1192 JK,Rush,1.5 S TRD,2023,Bensin,RWD,AT,Semi-Sintetik,7000,Light Commuter,916.1
CUST0493,Robby Santoso,085320449050,"Komp. Cemara Asri Blok B15, Jl. Gatot Subroto",Medan Barat,Medan,20231,CAR0493,BK 3253 GD,Veloz,1.5 Q CVT,2020,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,464.9
CUST0494,Reza Susanto,082325677001,Jl. Krakatau No. 45,Medan Timur,Medan,20231,CAR0494,BK 2898 VL,Raize,1.0 Turbo,2023,Bensin,FWD,CVT,Full-Sintetik,9500,Weekend Warrior,1095.6
CUST0495,Hendra Pratama,082339726276,Jl. Krakatau No. 162,Medan Tembung,Medan,20222,CAR0495,BK 3986 GP,Agya,1.2 G,2016,Bensin,FWD,MT,Mineral,4500,Heavy Daily,2011.1
CUST0496,Rina Tarigan,081288118695,"Komp. Cemara Asri Blok D22, Jl. AH Nasution",Medan Area,Medan,20214,CAR0496,BK 4301 RC,Avanza,1.3 E,2019,Bensin,RWD,MT,Semi-Sintetik,7000,Light Commuter,412.7
CUST0497,Nurul Ginting,082295871298,"Perumahan J City Blok D27, Jl. AH Nasution",Medan Helvetia,Medan,20124,CAR0497,BK 7995 PX,Avanza,1.3 E,2021,Bensin,RWD,MT,Semi-Sintetik,7000,Light Commuter,1111.1
CUST0498,Ayu Pulungan,081194489499,Jl. Dr. Mansyur No. 36,Medan Barat,Medan,20231,CAR0498,BK 4722 XF,Innova Reborn,2.0 G Bensin,2018,Bensin,RWD,AT,Semi-Sintetik,7000,Weekend Warrior,1814.5
CUST0499,Lestari Pulungan,082312553224,Jl. Glugur No. 231,Medan Perjuangan,Medan,20233,CAR0499,BK 3854 VR,Fortuner,2.8 GR 4x4,2022,Diesel,4x4,AT,Full-Sintetik,6000,Heavy Daily,2095.2
CUST0500,Dewi Ginting,082386621619,Jl. Sekip No. 110,Medan Johor,Medan,20144,CAR0500,BK 4136 CP,Innova Zenix,2.0 HV,2016,Hybrid,FWD,CVT,Full-Sintetik,10000,Light Commuter,1080.0
CUST0501,Andi Daulay,085183114710,Jl. Pemuda No. 63,Medan Perjuangan,Medan,20233,CAR0501,BK 4554 BN,Raize,1.0 Turbo,2024,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,300.0
CUST0502,Nurul Pulungan,081358595600,Jl. Sisingamangaraja No. 118,Medan Barat,Medan,20231,CAR0502,BK 6552 GB,Veloz,1.5 Q CVT,2021,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,920.4
CUST0503,Dewi Silalahi,082315151582,Jl. Pancing No. 215,Medan Denai,Medan,20227,CAR0503,BK 7823 FW,Rush,1.5 S TRD,2023,Bensin,RWD,AT,Semi-Sintetik,7000,Heavy Daily,3551.3
CUST0504,Reza Pratama,081341755757,Jl. Iskandar Muda No. 218,Medan Perjuangan,Medan,20233,CAR0504,BK 5570 UZ,Agya,1.2 G,2017,Bensin,FWD,AT,Mineral,4500,Heavy Daily,2307.4
CUST0505,Wahyu Daulay,082360622615,Jl. Bromo No. 246,Medan Area,Medan,20214,CAR0505,BK 3659 MW,Veloz,1.5 Q CVT,2017,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,2591.3
CUST0506,Agus Pulungan,082249893900,"Komp. Royal Sumatra Blok E10, Jl. Gatot Subroto",Medan Barat,Medan,20231,CAR0506,BK 7127 KW,Raize,1.0 Turbo,2019,Bensin,FWD,CVT,Full-Sintetik,9500,Weekend Warrior,1403.7
CUST0507,Robby Sinaga,081389092337,"Komp. Citra Garden Blok E22, Jl. Gatot Subroto",Medan Barat,Medan,20231,CAR0507,BK 5515 KE,Avanza,1.5 Veloz,2023,Bensin,FWD,AT,Full-Sintetik,9500,Light Commuter,924.0
CUST0508,Iwan Tanaka,082383136032,Jl. Gatot Subroto No. 8,Medan Kota,Medan,20212,CAR0508,BK 9839 YH,Avanza,1.3 E,2019,Bensin,RWD,AT,Semi-Sintetik,7000,Weekend Warrior,1669.2
CUST0509,Eko Hasibuan,082294372790,Jl. Gatot Subroto No. 6,Medan Baru,Medan,20153,CAR0509,BK 8750 TR,Agya,1.2 G,2020,Bensin,FWD,AT,Mineral,4500,Light Commuter,1391.7
CUST0510,Tiur Sinaga,081244773593,Jl. Halat No. 23,Medan Tuntungan,Medan,20135,CAR0510,BK 3430 KY,Calya,1.2 G,2023,Bensin,FWD,AT,Mineral,4500,Light Commuter,1102.9
CUST0511,Dimas Pratama,085196998341,"Komp. Royal Sumatra Blok F17, Jl. SM Raja",Medan Denai,Medan,20227,CAR0511,BK 7536 TM,Corolla Cross,1.8 HV,2017,Hybrid,FWD,CVT,Full-Sintetik,10000,Weekend Warrior,841.5
CUST0512,Wahyu Nugroho,083848619180,"Komp. Tasbih Blok D9, Jl. Denai",Medan Area,Medan,20214,CAR0512,BK 2994 BK,Calya,1.2 G,2025,Bensin,FWD,AT,Mineral,4500,Light Commuter,1037.0
CUST0513,Erlina Susanto,081172992791,Jl. Gajah Mada No. 169,Medan Timur,Medan,20231,CAR0513,BK 7382 LK,Camry,2.5 HV,2021,Hybrid,FWD,CVT,Full-Sintetik,10000,Light Commuter,832.9
CUST0514,Togar Tanjung,081199321022,Jl. Sekip No. 132,Medan Sunggal,Medan,20128,CAR0514,BK 2983 CH,Avanza,1.5 G,2021,Bensin,FWD,MT,Semi-Sintetik,7000,Light Commuter,1009.7
CUST0515,Lestari Hutabarat,085178234059,"Komp. Citra Garden Blok G13, Jl. Dr. Mansyur",Medan Labuhan,Medan,20252,CAR0515,BK 4190 GM,Avanza,1.5 Veloz,2018,Bensin,FWD,MT,Full-Sintetik,9500,Heavy Daily,2420.6
CUST0516,Ayu Pulungan,082312676103,Jl. SM Raja No. 107,Medan Marelan,Medan,20255,CAR0516,BK 3874 LC,Agya,1.2 G,2019,Bensin,FWD,AT,Mineral,4500,Heavy Daily,2090.1
CUST0517,Hadi Saputra,081173642117,Jl. Ringroad No. 242,Medan Area,Medan,20214,CAR0517,BK 7100 ZC,Avanza,1.3 E,2019,Bensin,RWD,AT,Semi-Sintetik,7000,Light Commuter,1197.6
CUST0518,Erlina Nugroho,081316325889,Jl. Sutomo No. 132,Medan Johor,Medan,20144,CAR0518,BK 9434 TZ,Veloz,1.5 Q CVT,2023,Bensin,FWD,CVT,Full-Sintetik,9500,Weekend Warrior,1325.0
CUST0519,Indah Tanaka,081144288193,Jl. Menteng No. 108,Medan Helvetia,Medan,20124,CAR0519,BK 5272 HZ,Calya,1.2 G,2018,Bensin,FWD,AT,Mineral,4500,Heavy Daily,1861.9
CUST0520,Rina Pulungan,085353621438,Jl. Gatot Subroto No. 7,Medan Denai,Medan,20227,CAR0520,BK 1124 WP,Avanza,1.3 E,2016,Bensin,RWD,AT,Semi-Sintetik,7000,Weekend Warrior,809.2
CUST0521,Sari Silalahi,081130547411,Jl. HM Yamin No. 39,Medan Petisah,Medan,20111,CAR0521,BK 3854 BL,Raize,1.0 Turbo,2024,Bensin,FWD,CVT,Full-Sintetik,9500,Heavy Daily,3105.7
CUST0522,Hadi Wirawan,085358638972,"Komp. Royal Sumatra Blok C19, Jl. Gajah Mada",Medan Denai,Medan,20227,CAR0522,BK 4332 LU,Innova Zenix,2.0 HV,2022,Hybrid,FWD,CVT,Full-Sintetik,10000,Weekend Warrior,2089.3
CUST0523,Maya Lubis,082186665135,Jl. Kapten Muslim No. 138,Medan Barat,Medan,20231,CAR0523,BK 8970 YJ,Innova Reborn,2.4 V Diesel,2024,Diesel,RWD,AT,Full-Sintetik,6000,Heavy Daily,2897.9
CUST0524,Reza Nasution,085194525484,Jl. Bromo No. 128,Medan Sunggal,Medan,20128,CAR0524,BK 6278 KL,Agya,1.2 G,2017,Bensin,FWD,AT,Mineral,4500,Heavy Daily,2221.0
CUST0525,Indah Sembiring,081291398993,"Komp. Tasbih Blok C24, Jl. Pancing",Medan Tuntungan,Medan,20135,CAR0525,BK 3780 BZ,Avanza,1.5 G,2021,Bensin,FWD,MT,Semi-Sintetik,7000,Weekend Warrior,2194.0
CUST0526,Juliana Sitorus,082226187856,Jl. AH Nasution No. 59,Medan Timur,Medan,20231,CAR0526,BK 1413 TA,Agya,1.2 G,2022,Bensin,FWD,AT,Mineral,4500,Heavy Daily,2320.5
CUST0527,Joko Situmorang,081383804799,"Perumahan J City Blok B3, Jl. Halat",Medan Kota,Medan,20212,CAR0527,BK 5446 MN,Avanza,1.5 Veloz,2025,Bensin,FWD,AT,Full-Sintetik,9500,Heavy Daily,3942.6
CUST0528,Yuni Wirawan,085263057501,"Komp. Citra Garden Blok F29, Jl. Bromo",Medan Tembung,Medan,20222,CAR0528,BK 7427 ZT,Innova Reborn,2.4 V Diesel,2025,Diesel,RWD,AT,Full-Sintetik,6000,Heavy Daily,2643.1
CUST0529,Ratna Tanjung,085282341545,"Komp. Citra Garden Blok D3, Jl. Gajah Mada",Medan Barat,Medan,20231,CAR0529,BK 6686 KT,Yaris Cross,1.5 HV,2024,Hybrid,FWD,CVT,Full-Sintetik,10000,Light Commuter,1284.0
CUST0530,Andi Rahman,083876828944,"Komp. Citra Garden Blok D20, Jl. Denai",Medan Barat,Medan,20231,CAR0530,BK 3621 JH,Agya,1.2 G,2018,Bensin,FWD,AT,Mineral,4500,Light Commuter,1086.1
CUST0531,Hermanto Simanjuntak,085294197950,"Komp. Cemara Asri Blok B8, Jl. SM Raja",Medan Sunggal,Medan,20128,CAR0531,BK 5840 WD,Avanza,1.3 E,2017,Bensin,RWD,MT,Semi-Sintetik,7000,Heavy Daily,3852.5
CUST0532,Maya Situmorang,082256576534,"Komp. Cemara Asri Blok E17, Jl. Glugur",Medan Helvetia,Medan,20124,CAR0532,BK 3238 WY,Innova Reborn,2.4 V Diesel,2023,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,1162.6
CUST0533,Edy Pohan,082296775559,Jl. Ringroad No. 70,Medan Selayang,Medan,20131,CAR0533,BK 8073 AT,Innova Zenix,2.0 HV,2023,Hybrid,FWD,CVT,Full-Sintetik,10000,Light Commuter,710.3
CUST0305,Santi Sitorus,083855407533,Jl. AH Nasution No. 112,Medan Polonia,Medan,20157,CAR0534,BK 9852 RE,Innova Reborn,2.4 V Diesel,2018,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,961.9
CUST0319,Hermanto Situmorang,083848251434,Jl. Brigjen Katamso No. 68,Medan Perjuangan,Medan,20233,CAR0535,BK 7867 XF,Avanza,1.3 E,2016,Bensin,RWD,MT,Semi-Sintetik,7000,Light Commuter,648.6
CUST0277,Rizky Purba,081355496180,Jl. Adam Malik No. 102,Medan Helvetia,Medan,20124,CAR0536,BK 8773 MU,Innova Reborn,2.4 V Diesel,2024,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,300.0
CUST0275,Putri Rangkuti,085293953901,"Perumahan J City Blok E25, Jl. Pemuda",Medan Petisah,Medan,20111,CAR0537,BK 7739 LW,Raize,1.0 Turbo,2021,Bensin,FWD,CVT,Full-Sintetik,9500,Weekend Warrior,1659.9
CUST0433,Surya Pulungan,083830022177,Jl. Menteng No. 42,Medan Helvetia,Medan,20124,CAR0538,BK 9787 PA,Raize,1.0 Turbo,2025,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,1343.5
CUST0439,Maya Susanto,083835037693,"Komp. Cemara Asri Blok B2, Jl. Pasar Merah",Medan Selayang,Medan,20131,CAR0539,BK 5710 AA,Veloz,1.5 Q CVT,2025,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,300.0
CUST0295,Putri Tarigan,082285831317,"Komp. Royal Sumatra Blok B19, Jl. HM Yamin",Medan Maimun,Medan,20151,CAR0540,BK 2913 NG,Avanza,1.5 Veloz,2021,Bensin,FWD,MT,Full-Sintetik,9500,Heavy Daily,2689.5
CUST0320,Robby Hutabarat,085314674759,"Komp. Royal Sumatra Blok D2, Jl. Ringroad",Medan Maimun,Medan,20151,CAR0541,BK 3060 GE,Fortuner,2.8 GR 4x4,2022,Diesel,4x4,AT,Full-Sintetik,6000,Light Commuter,1459.9
CUST0267,Indra Pasaribu,083876857937,"Perumahan J City Blok D16, Jl. Sekip",Medan Kota,Medan,20212,CAR0542,BK 8982 FY,Avanza,1.3 E,2022,Bensin,RWD,MT,Semi-Sintetik,7000,Heavy Daily,2988.7
CUST0216,Maya Hutapea,082324584912,Jl. Gajah Mada No. 192,Medan Selayang,Medan,20131,CAR0543,BK 9660 DJ,Avanza,1.5 G,2016,Bensin,FWD,AT,Semi-Sintetik,7000,Weekend Warrior,1963.5
CUST0259,Hendra Lubis,082197502526,Jl. Marelan Raya No. 230,Medan Marelan,Medan,20255,CAR0544,BK 5793 JZ,Corolla Cross,1.8 HV,2018,Hybrid,FWD,CVT,Full-Sintetik,10000,Light Commuter,900.3
CUST0229,Frans Sitorus,085378671531,Jl. Pemuda No. 124,Medan Sunggal,Medan,20128,CAR0545,BK 6255 HK,Fortuner,2.4 VRZ 4x2,2025,Diesel,RWD,AT,Full-Sintetik,6000,Light Commuter,843.8
CUST0038,Robby Tanjung,082199507713,Jl. HM Yamin No. 239,Medan Polonia,Medan,20157,CAR0546,BK 8291 XT,Avanza,1.3 E,2018,Bensin,RWD,MT,Semi-Sintetik,7000,Light Commuter,806.4
CUST0009,Sari Nugroho,081151295549,Jl. Sisingamangaraja No. 35,Medan Petisah,Medan,20111,CAR0547,BK 6507 GK,Vios,1.5 G,2023,Bensin,FWD,CVT,Full-Sintetik,9500,Light Commuter,599.1
CUST0283,Gunawan Saputra,083854466035,"Komp. Citra Garden Blok F11, Jl. Bromo",Medan Selayang,Medan,20131,CAR0548,BK 3559 YU,Avanza,1.5 G,2019,Bensin,FWD,MT,Semi-Sintetik,7000,Weekend Warrior,1165.5
CUST0432,Gunawan Salim,082380835245,Jl. Krakatau No. 178,Medan Baru,Medan,20153,CAR0549,BK 2515 UE,Avanza,1.5 G,2023,Bensin,FWD,AT,Semi-Sintetik,7000,Heavy Daily,2344.3
CUST0145,Nurul Wirawan,085252188552,"Komp. Tasbih Blok E10, Jl. Sekip",Medan Amplas,Medan,20148,CAR0550,BK 8531 MU,Rush,1.5 S TRD,2021,Bensin,RWD,AT,Semi-Sintetik,7000,Heavy Daily,2449.7
CUST0330,Robby Dalimunthe,085288235834,"Komp. Royal Sumatra Blok A14, Jl. Pancing",Medan Tembung,Medan,20222,CAR0551,BK 1092 WH,Avanza,1.5 Veloz,2020,Bensin,FWD,AT,Full-Sintetik,9500,Light Commuter,892.5
CUST0454,Togar Ginting,085277095920,Jl. Bromo No. 98,Medan Perjuangan,Medan,20233,CAR0552,BK 6772 ZP,Avanza,1.5 Veloz,2016,Bensin,FWD,AT,Full-Sintetik,9500,Light Commuter,1103.3
CUST0497,Nurul Ginting,082295871298,"Perumahan J City Blok D27, Jl. AH Nasution",Medan Helvetia,Medan,20124,CAR0553,BK 5781 UV,Agya,1.2 G,2025,Bensin,FWD,MT,Mineral,4500,Heavy Daily,2584.5
CUST0236,Erlina Pulungan,085147813117,Jl. Pancing No. 86,Medan Labuhan,Medan,20252,CAR0554,BK 4592 RA,Avanza,1.5 G,2022,Bensin,FWD,AT,Semi-Sintetik,7000,Heavy Daily,3419.7
CUST0117,Eko Pohan,083817028756,"Komp. Cemara Asri Blok C1, Jl. Halat",Medan Selayang,Medan,20131,CAR0555,BK 8212 LW,Camry,2.5 HV,2018,Hybrid,FWD,CVT,Full-Sintetik,10000,Light Commuter,1137.8
